BGGN,JGO,N/A,GODHAVN,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGHB,JHS,N/A,HOLSTEINSBORG,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGIS,N/A,N/A,ISORTOQ,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGIT,N/A,N/A,IVIGTUT,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGJH,JJU,N/A,JULIANEHAAB,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGJN,JAV,JACOBSHAVN,JAKOBSHAVN,GREENLAND,69,14,0,N,51,4,0,W,34,69.233,-51.067
BGKD,N/A,N/A,KAP DAN,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGKK,KUS,KULUSUK,KULUSUK,GREENLAND,65,35,0,N,37,9,0,W,34,65.583,-37.15
BGKM,N/A,N/A,KUNGMIUT,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGKT,N/A,N/A,KAP TOBIN,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGMV,N/A,N/A,MESTERS VIG,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGNN,JNN,N/A,NANORTALIK,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGNS,JNS,N/A,NARSSAQ,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGOS,N/A,N/A,ORSSUIORSSUAQ,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGPC,N/A,N/A,PRINS CHRISTIAN SUND,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGRS,N/A,N/A,RAVNS STORO,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGSC,N/A,N/A,SCORESBYSUND,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGSF,SFJ,KANGERLUSSUAQ SONDRE STROMFJORD,SONDRESTROM,GREENLAND,67,1,1,N,50,41,21,W,51,67.017,-50.689
BGSG,N/A,N/A,SERMILIGAO,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGST,JSU,N/A,SUKKERTOPPEN,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGTL,THU,THULE AIR BASE,THULE,GREENLAND,76,31,52,N,68,42,11,W,77,76.531,-68.703
BGTM,N/A,N/A,TINGMIARMIUT,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGTN,N/A,N/A,TINITEQILAQ,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGUM,N/A,N/A,UMANAK,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BGUP,JUV,N/A,UPERNAVIK,GREENLAND,0,0,0,U,0,0,0,U,0,0,0
BIAR,AEY,AKUREYRI,AKUREYRI,ICELAND,65,39,35,N,18,4,21,W,2,65.66,-18.072
BIBL,N/A,N/A,BLONDUOS,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIDV,N/A,N/A,DJUOIVOGUR,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIEG,EGS,EGILSSTADIR,EGILSSTADIR,ICELAND,65,17,0,N,14,24,5,W,24,65.283,-14.401
BIFM,N/A,N/A,FAGURHOLSMYRI,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIGR,GRY,N/A,GRIMSEY,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIHN,HFN,HORNAFJORDUR,HOFN,ICELAND,64,17,44,N,15,13,38,W,8,64.296,-15.227
BIHU,HZK,HUSAVIK,HUSAVIK,ICELAND,65,57,8,N,17,25,33,W,14,65.952,-17.426
BIIS,IFJ,ISAFJORDUR,ISAFJORDUR,ICELAND,66,3,29,N,23,8,7,W,3,66.058,-23.135
BIKF,KEF,KEFLAVIK NAS,KEFLAVIK,ICELAND,63,59,6,N,22,36,20,W,53,63.985,-22.606
BIKP,OPA,KOPASKER,KOPASKER,ICELAND,66,18,49,N,16,27,40,W,7,66.314,-16.461
BIKR,SAK,N/A,SAUDARKROKUR,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BINF,NOR,N/A,NORDFJORDUR,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIPA,PFJ,PATREKSFJORDUR,PATREKSFJORDUR,ICELAND,65,33,21,N,23,57,54,W,4,65.556,-23.965
BIRG,RFN,N/A,RAUFARHOFN,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIRK,RKV,REYKJAVIK,REYKJAVIK,ICELAND,64,7,48,N,21,56,26,W,15,64.13,-21.941
BISI,SIJ,SIGLUFJORDHUR,SIGLUFJORDUR,ICELAND,66,8,0,N,18,55,0,W,4,66.133,-18.917
BISS,N/A,N/A,SANDSKEID,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIST,N/A,N/A,STYKKISHOLMUR,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BITE,TEY,N/A,THINGEYRI,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BITH,THO,N/A,THORSHOFN,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BIVM,VEY,VESTMANNAEYJAR,VESTMANNAEYJAR,ICELAND,63,25,27,N,20,16,43,W,100,63.424,-20.279
BIVO,VPN,N/A,VOPNAFJORDUR,ICELAND,0,0,0,U,0,0,0,U,0,0,0
BZGD,N/A,N/A,GODLEY,NEW ZEALAND,0,0,0,U,0,0,0,U,0,0,0
CUAP,N/A,N/A,ACTIVE PASS,CANADA,0,0,0,U,0,0,0,U,0,0,0
CUHA,YQC,N/A,QUAQTAQ,CANADA,0,0,0,U,0,0,0,U,0,0,0
CUQC,N/A,N/A,STIRLING,CANADA,0,0,0,U,0,0,0,U,0,0,0
CUUP,N/A,N/A,OTTAWA,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWBF,N/A,N/A,BATTLE HARBOUR,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWHJ,N/A,N/A,HOLBERG,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWMK,N/A,N/A,SIMCOE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWMN,N/A,N/A,MOUNT FOREST,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWOH,N/A,N/A,SAINTE AGATHE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWPC,N/A,N/A,PINCHER CREEK,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWPO,N/A,N/A,PILOT MOUNT,CANADA,0,0,0,U,0,0,0,U,0,0,0
CWVA,N/A,N/A,BONAVISTA,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYAB,YAB,N/A,ARCTIC BAY,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYAJ,N/A,N/A,KOMAKUK,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYAL,YAL,N/A,ALERT BAY,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYAM,YAM,SAULT STE MARIE,SAULT SAINTE MARIE,CANADA,46,29,6,N,84,30,34,W,193,46.485,-84.509
CYAV,YAV,WINNIPEG ST ANDREWS,WINNIPEG,CANADA,50,3,23,N,97,1,57,W,232,50.056,-97.032
CYAW,YAW,SHEARWATER,HALIFAX,CANADA,44,38,23,N,63,29,58,W,51,44.64,-63.499
CYAY,YAY,ST ANTHONY,ST. ANTHONY,CANADA,51,23,30,N,56,5,4,W,29,51.392,-56.084
CYAZ,YAZ,TOFINO,TOFINO,CANADA,49,4,56,N,125,46,21,W,25,49.082,-125.772
CYBA,N/A,N/A,BANFF,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYBB,YBB,KUGAARUK,PELLY BAY,CANADA,68,32,4,N,89,48,29,W,18,68.534,-89.808
CYBC,YBC,BAIE COMEAU,BAIE COMEAU,CANADA,49,7,56,N,68,12,26,W,22,49.132,-68.207
CYBG,YBG,BAGOTVILLE,BAGOTVILLE,CANADA,48,19,50,N,70,59,47,W,160,48.331,-70.996
CYBK,YBK,BAKER LAKE,BAKER LAKE,CANADA,64,17,56,N,96,4,40,W,18,64.299,-96.078
CYBL,YBL,CAMPBELL RIVER,CAMPBELL RIVER,CANADA,49,57,3,N,125,16,15,W,106,49.951,-125.271
CYBR,YBR,BRANDON MUNI,BRANDON,CANADA,49,54,36,N,99,57,7,W,410,49.91,-99.952
CYBT,YBT,N/A,BROCHET,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYCA,YRF,N/A,CARTWRIGHT,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYCB,YCB,CAMBRIDGE BAY,CAMBRIDGE BAY,CANADA,69,6,29,N,105,8,18,W,28,69.108,-105.138
CYCD,YCD,NANAIMO,NANAIMO,CANADA,49,3,8,N,123,52,12,W,29,49.052,-123.87
CYCG,YCG,CASTLEGAR,CASTLEGAR,CANADA,49,17,47,N,117,37,57,W,495,49.296,-117.632
CYCH,YCH,MIRAMICHI,CHATHAM,CANADA,47,0,28,N,65,26,57,W,33,47.008,-65.449
CYCL,YCL,CHARLO,CHARLO,CANADA,47,59,26,N,66,19,53,W,41,47.991,-66.331
CYCO,YCO,KUGLUKTUK,COPPERMINE,CANADA,67,49,0,N,115,8,38,W,23,67.817,-115.144
CYCS,YCS,N/A,CHESTERFIELD INLET,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYCT,YCT,CORONATION,CORONATION,CANADA,52,4,30,N,111,26,43,W,791,52.075,-111.445
CYCV,YCV,N/A,MONTREAL,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYCW,YCW,CHILLIWACK,CHILLIWACK,CANADA,49,9,10,N,121,56,20,W,10,49.153,-121.939
CYCX,N/A,N/A,CAMP GAGETOWN,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYCY,YCY,CLYDE RIVER,CLYDE RIVER,CANADA,70,29,10,N,68,31,0,W,27,70.486,-68.517
CYCZ,YZS,FAIRMONT HOT SPRINGS,CORAL HARBOUR,CANADA,50,19,55,N,115,52,25,W,811,50.332,-115.874
CYDA,YDA,DAWSON,DAWSON,CANADA,64,2,35,N,139,7,40,W,371,64.043,-139.128
CYDB,YDB,BURWASH,BURWASH,CANADA,61,22,16,N,139,2,26,W,807,61.371,-139.041
CYDC,YDC,PRINCETON,PRINCETON,CANADA,49,28,3,N,120,30,43,W,701,49.468,-120.512
CYDF,YDF,DEER LAKE,DEER LAKE,CANADA,49,12,39,N,57,23,29,W,22,49.211,-57.391
CYDL,YDL,DEASE LAKE,DEASE LAKE,CANADA,58,25,20,N,130,1,56,W,793,58.422,-130.032
CYDN,YDN,DAUPHIN BARKER,DAUPHIN,CANADA,51,6,3,N,100,3,9,W,305,51.101,-100.052
CYDQ,YDQ,DAWSON CREEK,DAWSON CREEK,CANADA,55,44,30,N,120,10,55,W,655,55.742,-120.182
CYDR,N/A,N/A,BROADVIEW,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYED,YED,EDMONTON NAMAO,EDMONTON,CANADA,53,40,0,N,113,28,0,W,0,53.667,-113.467
CYEG,YEG,EDMONTON INTERNATIONAL,EDMONTON,CANADA,53,18,35,N,113,34,47,W,724,53.31,-113.58
CYEK,YEK,ARVIAT,ESKIMO POINT,CANADA,61,5,39,N,94,4,15,W,10,61.094,-94.071
CYEN,YEN,ESTEVAN,ESTEVAN,CANADA,49,12,37,N,102,57,57,W,581,49.21,-102.966
CYEP,N/A,N/A,ESTEVAN POINT,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYET,YET,EDSON,EDSON,CANADA,53,34,44,N,116,27,54,W,927,53.579,-116.465
CYEU,YEU,EUREKA,EUREKA,CANADA,79,59,41,N,85,48,48,W,79,79.995,-85.813
CYEV,YEV,INUVIK MIKE ZUBKO,INUVIK,CANADA,68,18,15,N,133,28,58,W,69,68.304,-133.483
CYFB,YFB,IQALUIT,IQALUIT,CANADA,63,45,23,N,68,33,21,W,34,63.756,-68.556
CYFC,YFC,FREDERICTON,FREDERICTON,CANADA,45,52,10,N,66,31,54,W,21,45.869,-66.532
CYFE,N/A,FORESTVILLE,FORESTVILLE,CANADA,48,44,46,N,69,5,50,W,9,48.746,-69.097
CYFL,N/A,N/A,FORT RELIANCE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYFO,YFO,FLIN FLON,FLIN FLON,CANADA,54,40,41,N,101,40,54,W,304,54.678,-101.682
CYFR,YFR,FORT RESOLUTION,FORT RESOLUTION,CANADA,61,10,51,N,113,41,23,W,161,61.181,-113.69
CYFS,YFS,FORT SIMPSON,FORT SIMPSON,CANADA,61,45,37,N,121,14,12,W,170,61.76,-121.237
CYGA,N/A,N/A,GAGNON,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYGK,YGK,KINGSTON,KINGSTON,CANADA,44,13,31,N,76,35,49,W,93,44.225,-76.597
CYGL,YGL,LA GRANDE RIVIERE,LA GRANDE RIVIERE,CANADA,53,37,31,N,77,42,15,W,195,53.625,-77.704
CYGP,YGP,GASPE,GASPE,CANADA,48,46,31,N,64,28,43,W,33,48.775,-64.479
CYGQ,YGQ,GERALDTON GREENSTONE REGIONAL,GERALDTON,CANADA,49,46,42,N,86,56,22,W,349,49.778,-86.939
CYGR,YGR,ILES DE LA MADELEINE,ILES DE LA MADELEINE,CANADA,47,25,29,N,61,46,41,W,11,47.425,-61.778
CYGT,YGT,N/A,IGLOOLIK,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYGW,YGW,KUUJJUARAPIK,KUUJJUARARAPIK,CANADA,55,17,0,N,77,46,0,W,20,55.283,-77.767
CYGX,YGX,GILLAM,GILLAM,CANADA,56,21,0,N,94,42,0,W,144,56.35,-94.7
CYGY,N/A,N/A,DECEPTION,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYGZ,YGZ,N/A,GRISE FIORD,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYHB,YHB,HUDSON BAY,HUDSON BAY,CANADA,52,49,0,N,102,18,41,W,359,52.817,-102.311
CYHD,YHD,DRYDEN RGNL,DRYDEN,CANADA,49,49,54,N,92,44,39,W,413,49.832,-92.744
CYHE,N/A,N/A,HOPE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYHI,YHI,HOLMAN,HOLMAN ISLAND,CANADA,70,45,47,N,117,48,21,W,36,70.763,-117.806
CYHK,YHK,GJOA HAVEN,GJOA HAVEN,CANADA,68,38,8,N,95,50,59,W,47,68.636,-95.85
CYHM,YHM,HAMILTON,HAMILTON,CANADA,43,10,23,N,79,56,6,W,238,43.173,-79.935
CYHO,YHO,N/A,HOPEDALE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYHU,YHU,ST HUBERT,MONTREAL,CANADA,45,31,3,N,73,25,1,W,28,45.517,-73.417
CYHY,YHY,HAY RIVER,HAY RIVER,CANADA,60,50,23,N,115,46,58,W,166,60.84,-115.783
CYHZ,YHZ,HALIFAX INTERNATIONAL,HALIFAX,CANADA,44,52,51,N,63,30,31,W,146,44.881,-63.509
CYIB,YIB,ATIKOKAN MUNI,ATIKOKAN,CANADA,48,46,26,N,91,38,19,W,430,48.774,-91.639
CYIO,YIO,POND INLET,POND INLET,CANADA,72,41,0,N,77,58,0,W,56,72.683,-77.967
CYIV,YIV,N/A,ISLAND LAKE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYJA,N/A,N/A,JASPER,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYJN,YJN,ST JEAN,ST. JEAN,CANADA,45,17,40,N,73,16,52,W,42,45.294,-73.281
CYJT,YJT,STEPHENVILLE,STEPHENVILLE,CANADA,48,32,39,N,58,33,0,W,26,48.544,-58.55
CYKA,YKA,KAMLOOPS,KAMLOOPS,CANADA,50,42,8,N,120,26,31,W,346,50.702,-120.442
CYKF,YKF,WATERLOO RGNL,WATERLOO,CANADA,43,27,32,N,80,23,4,W,317,43.459,-80.384
CYKL,YKL,SCHEFFERVILLE,SCHEFFERVILLE,CANADA,54,48,18,N,66,48,19,W,521,54.805,-66.805
CYKY,YKY,KINDERSLEY,KINDERSLEY,CANADA,51,31,3,N,109,10,51,W,695,51.517,-109.181
CYKZ,YKZ,BUTTONVILLE MUNI,TORONTO,CANADA,43,51,44,N,79,22,12,W,199,43.862,-79.37
CYLA,N/A,N/A,LANGARA,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYLC,YLC,N/A,LAKE HARBOUR,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYLD,YLD,CHAPLEAU,CHAPLEAU,CANADA,47,49,12,N,83,20,47,W,447,47.82,-83.346
CYLJ,YLJ,MEADOW LAKE,MEADOW LAKE,CANADA,54,7,31,N,108,31,22,W,481,54.125,-108.523
CYLL,YLL,LLOYDMINSTER,LLOYDMINSTER,CANADA,53,18,33,N,110,4,21,W,669,53.309,-110.072
CYLO,N/A,N/A,SHILO,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYLT,YLT,ALERT,ALERT,CANADA,82,31,4,N,62,16,50,W,31,82.518,-62.281
CYLW,YLW,KELOWNA,KELOWNA,CANADA,49,57,22,N,119,22,40,W,430,49.956,-119.378
CYLY,N/A,N/A,LYTTON,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYMA,YMA,MAYO,MAYO,CANADA,63,37,0,N,135,52,0,W,504,63.617,-135.867
CYMD,N/A,N/A,MOULD BAY,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYMJ,YMJ,MOOSE JAW,MOOSE JAW,CANADA,50,19,49,N,105,33,33,W,577,50.33,-105.559
CYMM,YMM,FORT MCMURRAY,FORT MCMURRAY,CANADA,56,39,12,N,111,13,19,W,370,56.653,-111.222
CYMO,YMO,MOOSONEE,MOOSONEE,CANADA,51,17,28,N,80,36,28,W,10,51.291,-80.608
CYMR,N/A,N/A,MERRY ISLAND,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYMW,YMW,MANIWAKI,MANIWAKI,CANADA,46,16,28,N,75,59,24,W,201,46.274,-75.99
CYMX,YMX,MONTREAL INTERNATIONAL MIRABEL,MONTREAL,CANADA,45,40,47,N,74,2,19,W,83,45.68,-74.039
CYNA,YNA,NATASHQUAN,NATASHQUAN,CANADA,50,11,23,N,61,47,21,W,11,50.19,-61.789
CYND,YND,GATINEAU,GATINEAU,CANADA,45,31,17,N,75,33,51,W,65,45.521,-75.564
CYNI,N/A,N/A,NITCHEQUON,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYNM,YNM,MATAGAMI,MATAGAMI,CANADA,49,45,42,N,77,48,10,W,280,49.762,-77.803
CYNY,N/A,N/A,ENDERBY,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYO,N/A,N/A,WYNYARD,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYOC,YOC,OLD CROW,OLD CROW,CANADA,67,34,14,N,139,50,21,W,252,67.571,-139.839
CYOD,YOD,COLD LAKE,COLD LAKE,CANADA,54,24,18,N,110,16,46,W,542,54.405,-110.279
CYOJ,YOJ,HIGH LEVEL,HIGH LEVEL,CANADA,58,37,17,N,117,9,53,W,339,58.621,-117.165
CYOW,YOW,OTTAWA MACDONALD CARTIER INTERNATIONAL,OTTAWA,CANADA,45,19,21,N,75,40,9,W,114,45.323,-75.669
CYPA,YPA,PRINCE ALBERT GLASS FIELD,PRINCE ALBERT,CANADA,53,12,51,N,105,40,22,W,429,53.214,-105.673
CYPE,YPE,PEACE RIVER,PEACE RIVER,CANADA,56,13,37,N,117,26,50,W,571,56.227,-117.447
CYPF,N/A,N/A,ESQUIMALT,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYPG,YPG,SOUTHPORT,PORTAGE-LA-PRAIRIE,CANADA,49,54,10,N,98,16,29,W,270,49.903,-98.275
CYPH,YPH,N/A,INUKJUAK,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYPK,N/A,PITT MEADOWS,PITT MEADOWS,CANADA,49,12,58,N,122,42,36,W,4,49.216,-122.71
CYPL,YPL,PICKLE LAKE,PICKLE LAKE,CANADA,51,26,47,N,90,12,51,W,387,51.446,-90.214
CYPN,YPN,PORT MENIER,PORT MENIER,CANADA,49,50,11,N,64,17,19,W,51,49.836,-64.289
CYPQ,YPQ,PETERBOROUGH,PETERBOROUGH,CANADA,44,13,48,N,78,21,48,W,192,44.23,-78.363
CYPR,YPR,PRINCE RUPERT,PRINCE PUPERT,CANADA,54,17,10,N,130,26,41,W,36,54.286,-130.445
CYPY,YPY,FORT CHIPEWYAN,FORT CHIPEWYAN,CANADA,58,46,2,N,111,7,2,W,232,58.767,-111.117
CYQA,YQA,MUSKOKA,MUSKOKA,CANADA,44,58,29,N,79,18,12,W,282,44.975,-79.303
CYQB,YQB,QUEBEC JEAN LESAGE INTERNATIONAL,QUEBEC,CANADA,46,47,18,N,71,23,51,W,75,46.788,-71.398
CYQF,YQF,RED DEER REGIONAL,RED DEER INDUSTRIAL,CANADA,52,10,43,N,113,53,35,W,905,52.179,-113.893
CYQG,YQG,WINDSOR,WINDSOR,CANADA,42,16,32,N,82,57,20,W,190,42.276,-82.956
CYQH,YQH,WATSON LAKE,WATSON LAKE,CANADA,60,7,4,N,128,49,19,W,688,60.118,-128.822
CYQK,YQK,KENORA,KENORA,CANADA,49,47,18,N,94,21,47,W,406,49.788,-94.363
CYQL,YQL,LETHBRIDGE,LETHBRIDGE,CANADA,49,37,49,N,112,47,59,W,929,49.63,-112.8
CYQM,YQM,GREATER MONCTON INTERNATIONAL,MONCTON,CANADA,46,6,44,N,64,40,43,W,71,46.112,-64.679
CYQN,N/A,NAKINA,NAKINA,CANADA,50,10,58,N,86,41,47,W,323,50.183,-86.696
CYQQ,YQQ,COMOX,COMOX,CANADA,49,42,39,N,124,53,12,W,26,49.711,-124.887
CYQR,YQR,REGINA INTERNATIONAL,REGINA,CANADA,50,25,55,N,104,39,57,W,578,50.432,-104.666
CYQT,YQT,THUNDER BAY,THUNDER BAY,CANADA,48,22,19,N,89,19,26,W,200,48.372,-89.324
CYQU,YQU,GRANDE PRAIRIE,GRANDE PRAIRIE,CANADA,55,10,47,N,118,53,6,W,670,55.18,-118.885
CYQV,YQV,YORKTON MUNI,YORKTON,CANADA,51,15,53,N,102,27,42,W,499,51.265,-102.462
CYQW,YQW,NORTH BATTLEFORD,NORTH BATTLEFORD,CANADA,52,46,9,N,108,14,37,W,549,52.769,-108.244
CYQX,YQX,GANDER INTERNATIONAL,GANDER,CANADA,48,56,13,N,54,34,5,W,152,48.937,-54.568
CYQY,YQY,SYDNEY,SYDNEY,CANADA,46,9,41,N,60,2,52,W,62,46.161,-60.048
CYQZ,YQZ,QUESNEL,QUESNEL,CANADA,53,1,34,N,122,30,36,W,546,53.026,-122.51
CYRB,YRB,RESOLUTE BAY,RESOLUTE,CANADA,74,43,1,N,94,58,10,W,66,74.717,-94.969
CYRI,YRI,RIVIERE DU LOUP,RIVIERE DU LOUP,CANADA,47,45,52,N,69,35,5,W,131,47.764,-69.585
CYRJ,YRJ,ROBERVAL,ROBERVAL,CANADA,48,31,12,N,72,15,56,W,179,48.52,-72.266
CYRM,YRM,ROCKY MOUNTAIN HOUSE,ROCKY MOUNTAIN HOUSE,CANADA,52,25,47,N,114,54,15,W,989,52.43,-114.904
CYRT,YRT,RANKIN INLET,RANKIN INLET,CANADA,62,48,41,N,92,6,57,W,29,62.811,-92.116
CYRW,N/A,N/A,TROIS RIVIERE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSA,N/A,N/A,SABLE ISLAND,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSB,YSB,SUDBURY,SUDBURY,CANADA,46,37,30,N,80,47,56,W,348,46.625,-80.799
CYSC,YSC,SHERBROOKE,SHERBROOKE,CANADA,45,26,17,N,71,41,26,W,242,45.438,-71.691
CYSD,N/A,N/A,SUFFIELD,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSF,YSF,N/A,STONY RAPIDS,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSJ,YSJ,SAINT JOHN,ST. JOHN,CANADA,45,18,58,N,65,53,25,W,109,45.316,-65.89
CYSK,YSK,N/A,SANIKILUAQ,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSM,YSM,FORT SMITH,FORT SMITH,CANADA,60,1,20,N,111,57,37,W,206,60.022,-111.96
CYSR,YSR,NANISIVIK,NANISIVIK,CANADA,72,58,56,N,84,36,49,W,642,72.982,-84.614
CYSS,N/A,N/A,SLATE ISLAND,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYSU,YSU,SUMMERSIDE,SUMMERSIDE,CANADA,46,26,34,N,63,49,52,W,18,46.443,-63.831
CYSY,YSY,SACHS HARBOUR,SACHS HARBOUR,CANADA,71,59,38,N,125,14,33,W,86,71.994,-125.243
CYTC,N/A,N/A,ETHELDA BAY,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYTE,YTE,CAPE DORSET,CAPE DORSET,CANADA,64,13,48,N,76,31,36,W,50,64.23,-76.527
CYTH,YTH,THOMPSON,THOMPSON,CANADA,55,48,4,N,97,51,51,W,223,55.801,-97.864
CYTL,YTL,N/A,BIG TROUT LAKE,CANADA,0,0,0,U,0,0,0,U,0,0,0
CYTR,YTR,TRENTON,TRENTON,CANADA,44,7,8,N,77,31,41,W,87,44.119,-77.528
CYTS,YTS,TIMMINS,TIMMINS,CANADA,48,34,11,N,81,22,36,W,295,48.57,-81.377
